(494, -974)
(875, 303)
(735, -750)
(-289, 258)
(-621, 836)
(531, 872)
(-948, -795)
(-557, -820)
(-496, -509)
(-385, -766)
(-503, 460)
(-978, -245)
(-896, -126)
(-22, 496)
(350, -176)
(419, -810)
(565, 977)
(-703, -599)
(789, 34)
(391, -866)
(-617, 640)
(-613, -894)
(-128, 676)
(716, -160)
(-446, 514)
(-382, 506)
(-854, 511)
(371, -614)
(500, 877)
(101, -835)
(465, 22)
(610, -895)
(-655, 177)
(889, 624)
(-705, -604)
(511, 883)
(648, -659)
(682, -420)
(192, -846)
(80, 911)
(-303, -133)
(-222, -702)
(610, 558)
(824, 334)
(-353, 474)
(975, 733)
(-125, -235)
(-854, -146)
(-338, 323)
(227, -872)
(941, -179)
(497, -770)
(737, 460)
(-454, -7)
(507, -946)
(-903, 612)
(978, -108)
(-895, 502)
(-932, -714)
(-404, -595)
(-324, 692)
(354, 91)
(-427, -732)
(118, -117)
(-79, -666)
(584, 873)
(-349, 545)
(-608, -262)
(-275, 232)
(-889, -18)
(252, 816)
(109, 9)
(-714, 300)
(-651, 297)
(-231, 900)
(770, 914)
(389, -747)
(904, 50)
(-368, 172)
(-756, 302)
(-964, 858)
(-890, -198)
(-801, -762)
(491, 446)
(-12, 310)
(482, 948)
(-12, -131)
(-674, -562)
(-283, 623)
(311, 731)
(144, 912)
(502, -332)
(-251, 552)
(629, 913)
(771, 176)
(-555, 447)
(-689, -493)
(810, 862)
(-340, -964)
(483, 662)
(833, -887)
(-331, -189)
(219, -612)
(-850, 664)
(-592, -471)
(155, -200)
(502, 695)
(-866, 503)
(559, 452)
(665, 83)
(732, 521)
(-906, -700)
(-53, -377)
(19, -908)
(483, 465)
(185, 646)
(164, 384)
(35, -568)
(934, 147)
(666, 123)
(620, -859)
(481, -334)
(-468, -396)
(700, -505)
(-305, -858)
(-236, 929)
(-463, 764)
(921, 289)
(-419, -145)
(-329, 922)
(-737, 397)
(-879, -740)
(148, 836)
(-179, 802)
(343, -64)
(-970, -592)
(236, 411)
(-664, 95)
(-146, 630)
(-913, 51)
(-277, -254)
(120, 254)
(365, 729)
(-298, -208)
(-752, 649)
(183, -73)
(49, 214)
(213, 374)
(515, -957)
(-154, -632)
(-899, -403)
(-977, 835)
(784, 402)
(856, 925)
(746, 840)
(501, -63)
(-477, -495)
(-479, -228)
(-4, -450)
(449, 775)
(-814, 635)
(829, -647)
(393, 900)
(506, -579)
(524, -671)
(-192, -809)
(-257, 702)
(74, -753)
(110, 722)
(-114, -259)
(-291, 880)
(248, 26)
(-992, 196)
(-843, 438)
(-650, 478)
(-55, -814)
(-973, 551)
(56, 443)
(-773, -971)
(-184, 444)
(-376, 777)
(-61, 681)
(237, 13)
(362, 233)
(-26, -652)
(410, -84)
(-362, -491)
(606, 401)
(-163, -204)
(-466, 394)
(522, 497)
(-584, -761)
(-339, -765)
(-505, 695)
(-56, 172)
(262, 105)
(-243, -593)
(-633, -457)
(-625, 23)
(0, 817)
(-201, -160)
(-23, -689)
(624, 783)
(998, 975)
(-125, 597)
(186, -755)
(-343, 377)
(-839, -347)
(-531, 898)
(98, -104)
(46, -737)
(-439, 529)
(543, 969)
(368, -21)
(582, -390)
(-75, 202)
(-361, -816)
(-694, -654)
(920, 710)
(-67, 738)
(237, -518)
(-447, -425)
(337, 288)
(-611, 882)
(-211, -432)
(325, -559)
(807, -725)
(-420, 963)
(140, -976)
(633, -325)
(-187, -902)
(-552, -389)
(35, -243)
(63, -208)
(-765, 349)
(455, -901)
(152, 80)
(219, -896)
(167, 400)
(-171, -449)
(865, -905)
(423, 931)
(654, 768)
(-839, 825)
(883, -764)
(753, 791)
(834, 112)
(505, -325)
(-466, -374)
(-631, 524)
(-622, -657)
(-742, 443)
(-297, 103)
(643, 303)
(-689, -490)
(759, 514)
(-443, -330)
(239, 65)
(188, 310)
(743, -97)
(507, 284)
(-290, -844)
(265, -428)
(198, -585)
(-41, -659)
(-965, -689)
(817, 312)
(-446, -452)
(-265, -320)
(-584, 838)
(-489, -949)
(-324, -891)
(-810, -888)
(716, -252)
(-520, 230)
(268, -262)
(844, -694)
(-36, 505)
(500, -43)
(-666, 862)
(-27, 582)
(553, -883)
(135, 665)
(275, -152)
(27, 865)
(-324, 941)
(-467, 278)
(-768, -922)
(224, -4)
(-503, -933)
(-974, -418)
(39, 125)
(618, 852)
(547, -80)
(99, 94)
(101, 937)
(292, 753)
(490, -735)
(-128, 595)
(349, 758)
(49, -352)
(-515, -838)
(208, 267)
(1000, -950)
(-449, 880)
(625, -717)
(438, -329)
(-666, -170)
(555, 632)
(805, 701)
(-980, -263)
(549, 195)
(-151, 946)
(812, -474)
(450, -622)
(337, 31)
(-269, 347)
(-652, 82)
(-74, -564)
(390, -925)
(-9, 809)
(756, 852)
(146, 54)
(-577, 795)
(898, -494)
(285, -772)
(763, -898)
(-372, 7)
(-800, -203)
(-653, 394)
(-587, -375)
(223, 21)
(930, -945)
(-898, 861)
(-569, -938)
(-684, -76)
(49, 346)
(-505, 462)
(89, 595)
(-436, 96)
(-300, -40)
(-348, -16)
(506, 769)
(-210, -749)
(-116, -382)
(61, 159)
(-67, -25)
(108, -765)
(-289, 188)
(750, -765)
(-314, -714)
(556, -418)
(26, -890)
(-766, 464)
(348, -132)
(-651, 385)
(-213, 371)
(-34, 772)
(203, 834)
(921, 41)
(-529, -381)
(-481, 31)
(-725, -692)
(-553, -378)
(-338, -688)
(-779, -644)
(-467, -153)
(197, 490)
(340, -299)
(-280, -520)
(765, -551)
(-235, -685)
(-975, 268)
(-901, 644)
(-197, -793)
(431, -772)
(-393, -935)
(-882, -589)
(-598, 707)
(-896, 766)
(477, -263)
(49, -682)
(687, -460)
(-787, 211)
(74, -942)
(927, 684)
(8, 121)
(178, -136)
(18, 518)
(237, 994)
(686, -601)
(-458, -914)
(-977, -214)
(477, -862)
(798, 441)
(681, -263)
(-959, -763)
(40, 390)
(210, 650)
(-284, 870)
(-40, 111)
(202, 606)
(-878, -668)
(-78, -924)
(-275, 899)
(286, 53)
(64, 990)
(-538, -648)
(593, -962)
(-665, -983)
(-18, 527)
(-879, -444)
(626, -805)
(-696, 186)
(-164, -867)
(-942, -154)
(200, -612)
(161, 908)
(860, 166)
(212, 972)
(378, -950)
(366, 732)
(747, -182)
(997, -264)
(304, -648)
(439, 728)
(38, -569)
(-754, -752)
(-955, 526)
(-654, -514)
(619, -584)
(-457, 246)
(-308, 99)
(-561, -714)
(-445, -839)
(-597, -234)
(645, -498)
(289, -647)
(370, 511)
(-527, -286)
(-247, -299)
(438, 122)
(833, 136)
(817, 757)
(558, -783)
(211, 933)
(-716, 125)
(-999, 312)
(-465, 968)
(502, -421)
(440, 610)
(-864, 72)
(765, -401)
(162, -22)
(-449, -785)
(-279, 974)
(-721, -112)
(311, -681)
(298, 806)
(-881, -514)
(-600, 744)
(971, 780)
(-829, -603)
(-735, 303)
(204, -522)
(-794, 757)
(888, -936)
(-337, 346)
(982, -202)
(-680, -677)
(797, 752)
(430, -174)
(924, -249)
(-879, 9)
(842, -701)
(-435, -41)
(-409, -297)
(343, -311)
(-40, -551)
(213, 511)
(-48, -561)
(361, -279)
(379, -576)
(674, 672)
(-843, 430)
(-826, -760)
(230, -586)
(968, -823)
(-71, 698)
(281, 168)
(-769, 494)
(466, 530)
(-205, -760)
(-842, 11)
(-356, 933)
(618, 576)
(6, 657)
(-352, 87)
(-182, -379)
(625, 402)
(355, -585)
(80, 104)
(428, -234)
(-230, -294)
(141, 896)
(854, 909)
(214, 996)
(-892, 932)
(-268, -849)
(66, 921)
(-612, 855)
(344, -280)
(547, 296)
(838, -792)
(-938, 757)
(-452, -777)
(287, 951)
(-882, -187)
(260, 717)
(-152, -811)
(166, -162)
(-806, -706)
(-136, -461)
(623, 498)
(-359, 578)
(-347, 370)
(-212, -13)
(-669, -238)
(-289, 15)
(971, 751)
(959, 155)
(107, 826)
(194, -794)
(894, -40)
(945, 98)
(697, 455)
(352, 754)
(-86, 515)
(-748, 961)
(-486, -249)
(952, -967)
(-594, -979)
(966, 336)
(736, 315)
(885, -184)
(659, 616)
(-576, -807)
(-344, -20)
(-411, 390)
(372, -975)
(975, 547)
(-773, 874)
(-714, 945)
(459, 758)
(-355, -270)
(-478, -880)
(-580, -479)
(620, -810)
(-913, -797)
(556, -585)
(378, -97)
(53, -181)
(833, 25)
(84, 639)
(753, -737)
(-85, -120)
(610, -406)
(-284, -713)
(83, -978)
(-470, 585)
(26, 875)
(54, -323)
(918, -642)
(689, 961)
(-560, 582)
(-92, -536)
(-176, -808)
(850, -522)
(674, -29)
(552, 445)
(656, 856)
(-679, 683)
(768, 437)
(109, -723)
(69, -274)
(901, 151)
(-564, 513)
(167, -629)
(815, 276)
(416, 172)
(-386, -885)
(255, 193)
(890, -582)
(-304, 421)
(74, -687)
(-814, 328)
(813, 590)
(-867, 934)
(437, -16)
(193, 94)
(465, -571)
(-693, -406)
(153, 984)
(821, -220)
(877, 806)
(858, -922)
(-464, -273)
(-963, -594)
(126, -118)
(-432, -65)
(648, 381)
(-96, -354)
(-12, -51)
(-122, -545)
(-297, -946)
(-463, -558)
(295, -306)
(901, 96)
(-196, 565)
(209, -833)
(677, 79)
(542, 203)
(-305, -886)
(-749, -814)
(454, -185)
(-417, 148)
(-948, 350)
(-173, 164)
(78, 472)
(159, -419)
(427, -234)
(-236, -153)
(-786, 151)
(-932, -703)
(757, -41)
(-474, -565)
(-938, -99)
(-786, 665)
(86, -815)
(-973, 906)
(-813, 455)
(-467, 843)
(-308, -227)
(43, 172)
(245, -311)
(-885, -689)
(-391, -268)
(809, 43)
(-563, 849)
(582, 74)
(-102, 561)
(-793, -331)
(539, -435)
(552, -726)
(18, 694)
(387, -723)
(-687, -116)
(946, -348)
(-418, -563)
(767, -258)
(-424, -613)
(480, 739)
(-239, -268)
(-286, -913)
(973, -928)
(-939, 366)
(-929, 111)
(180, 534)
(-300, -49)
(-45, 418)
(-101, 839)
(122, 605)
(123, 498)
(700, -871)
(66, 219)
(772, -749)
(-601, 0)
(-87, -955)
(-679, 646)
(251, 576)
(684, -223)
(-391, -123)
(878, -46)
(872, 862)
(505, -698)
(795, -728)
(852, 44)
(636, 555)
(870, -224)
(591, 753)
(341, -961)
(-220, 586)
(516, -655)
(-507, -292)
(949, -70)
(-213, 730)
(-603, -893)
(924, -953)
(891, 246)
(778, 73)
(670, 335)
(414, 128)
(-822, -439)
(916, 307)
(-800, 279)
(830, 436)
(-552, -291)
(-591, -830)
(-364, -32)
(349, 538)
(-664, 586)
(-274, -131)
(488, -832)
(-763, -974)
(-385, -3)
(-997, 149)
(-552, -119)
(689, -640)
(-617, 14)
(-949, -91)
(473, 72)
(-349, -227)
(-902, 624)
(110, 570)
(-627, -262)
(363, -194)
(226, -523)
(83, -538)
(-705, 56)
(618, -336)
(125, 165)
(661, -674)
(-344, -711)
(867, -976)
(572, 213)
(212, -995)
(-979, 654)
(450, 672)
(528, -600)
(-184, -107)
(310, 770)
(-546, 353)
(-540, 86)
(-538, 153)
(-566, -187)
(-561, 288)
(-372, -958)
(-214, -736)
(343, -511)
(-652, 568)
(991, -287)
(-591, -808)
(134, 492)
(833, 930)
(-434, -189)
(881, 44)
(173, 613)
(607, -878)
(929, -544)
(-75, 187)
(-352, 670)
(-845, 799)
(-417, 774)
(261, 407)
(-449, -561)
(-436, -223)
(-969, -727)
(-334, -121)
(621, 529)
(-970, -368)
(-6, -914)
(-772, -142)
(846, 423)
(-442, 293)
(-869, -424)
(-359, -496)
(61, -519)
(-394, -244)
(281, -699)
(-36, -294)
(-776, -704)
(502, -974)
(-103, 884)
(-63, -913)
(398, -480)
(629, 309)
(208, 515)
(-996, -364)
(-132, -677)
(993, -121)
(-495, -781)
(-96, 419)
(656, 811)
(637, 18)
(277, 819)
(-776, 2)
(154, -585)
(482, -752)
(-574, 82)
(41, 28)
(706, -468)
(-2, -555)
(289, 416)
(-94, -746)
(-694, -104)
(294, -95)
(405, 859)
(-954, -102)
(64, 644)
(311, 480)
(-557, 729)
(-839, 101)
(-297, -55)
(528, -241)
(424, 377)
(-471, -418)
(920, 243)
(271, -885)
(-559, 469)
(893, -321)
(-153, -601)
(655, 877)
(-72, 223)
(-19, 971)
(-26, 908)
(41, -9)
(-899, 967)
(952, -783)
(-767, -238)
(-121, -172)
(844, -205)
(960, 590)
(-24, -98)
(-945, 526)
(-138, 720)
(-23, -435)
(844, 381)
(-811, -582)
(-643, -837)
(-521, -454)
(167, -322)
(936, -104)
(-927, 503)
(-394, 704)
(857, 545)
(583, 173)
(-601, -892)
(-519, 622)
(-680, -763)
(-842, 547)
(913, 731)
(-714, 283)
(-672, 986)
(714, 610)
(-160, -60)
(90, 373)
(-601, -180)
(-629, 723)
(-991, -69)
(592, -454)
(-477, -916)
(463, 706)
(-424, 366)
(-97, 150)
(52, -275)
(225, 571)
(-289, 779)
(-256, 520)
(410, -915)
(-495, 680)
(282, 802)
(966, 270)
(764, 573)
(622, -923)
(979, -878)
(330, 713)
(-259, 257)
(-213, -997)
(-371, 431)
(-521, -7)
(-614, -949)
(433, 899)
(60, 490)
(237, 8)
(-440, 884)
(-71, 719)
(-727, -121)
(718, -133)
(-159, 998)
(369, -586)
(796, -747)
(-389, 270)
(-853, 300)
(-103, 24)
(81, -420)
(-144, -928)
(-217, 989)
(-627, -940)
(606, 420)
(942, -722)
(-589, -541)
(146, 540)
(-861, -977)
(402, 208)
(168, -507)
(236, -599)
(-851, -147)
(401, -947)
(1000, -871)
(181, -68)
(-190, -810)
(-940, -865)
(838, 683)
(549, -463)
(951, -451)
(-886, 784)
(-64, -711)
(-627, -364)
(849, 833)
(-111, 338)
(-810, 133)
(-928, 114)
(632, 993)
(-737, -437)
(-629, -46)
(434, 871)
(187, -834)
(-365, -339)
(86, -836)
(97, -740)
(-19, 105)
(-353, -286)
(-693, -978)
(703, -91)
(-690, 417)
(-47, 698)
(176, 678)
(895, -146)
(-668, -152)
(776, -633)
(31, -761)
(404, -240)
(10, -609)
(660, 665)
(452, -852)
(744, 729)
(467, -219)
(-698, -461)
(-79, -894)
(283, 549)
(124, 148)
(-547, 796)
(479, -499)
(-344, -273)
(-781, 317)
(322, 862)
(572, -281)
(-136, -35)
(-449, 667)
(825, 484)
(641, -213)
(-990, 352)
(148, -772)
(943, 747)
(-823, 397)
(234, -392)
(655, -777)
(-106, -388)
(820, 150)
(670, 890)
(238, -599)
(-275, 179)
(630, -77)
(572, 848)
(184, 16)
(-609, 166)
(-671, -651)
(800, 693)
(-95, -640)
(154, -53)
(-991, 661)
(-544, 741)
(998, 642)
(-820, 801)
(566, 905)
(-248, 737)
(897, -643)
(-623, 385)
(894, 223)
(608, -517)
(807, -430)
(122, -837)
(38, -881)
(270, 156)
(-436, -833)
(-493, 450)
(831, -400)
(-434, 954)
(314, 499)
(-15, 97)
(-22, -402)
(129, 483)
(-622, 588)
(396, 795)
(186, 467)
(-345, -587)
(343, 67)
(-95, -374)
(379, 330)
(-45, 182)
(-690, 31)
(-612, 232)
(284, 201)
(917, -509)
(-221, -947)
(-252, -476)
(-808, 539)
(-430, 359)
(542, 313)
(898, 332)
(-537, 423)
(510, -192)
(763, 478)
(335, -941)
(985, -113)
(-935, -453)
(569, -579)
(336, 55)
(995, 666)
(152, -189)
(193, 236)
(240, 887)
(-66, 9)
(-202, 103)
(845, -545)
(-311, 712)
(745, -339)
(-23, 266)
(706, 445)
(-895, 115)
(319, 180)
(-589, 669)
(970, -875)
(-480, -571)
(435, -28)
(701, 629)
(-7, 226)
(-625, -211)
(-482, 640)
(949, 442)
(573, -311)
(520, 905)
(930, 483)
(395, 483)
(769, 480)
(-459, 847)
(-633, -382)
(288, 502)
(984, -35)
(-985, -16)
(248, 593)
(13, -26)
(186, -341)
(590, 384)
(772, 534)
(-754, -706)
(13, -509)
(-84, -316)
(-952, 89)
(-461, 693)
(867, 648)
(-959, -972)
(2, -995)
(256, -850)
(-760, 659)
(646, -36)
(-977, 345)
(521, -597)
(-900, -864)
(418, -154)
(978, 393)
(-395, -629)
(-307, 220)
(-545, -452)
(-406, -608)
(-576, -691)
(-102, -10)
(314, 511)
(-855, 226)
(-928, 447)
(618, -391)
(530, 387)
(-793, 210)
(-655, 490)
(-153, 942)
(-748, -400)
(-624, 821)
(-668, 581)
(-957, 458)
(43, 936)
(464, 569)
(-356, -417)
(903, -820)
(-488, -381)
(431, 853)
(342, 460)
(312, 664)
(296, -193)
(101, 105)
(-699, 341)
(-317, -514)
(-891, -725)
(-652, 439)
(-698, 322)
(706, -283)
(687, -513)
(474, -884)
(636, 318)
(189, -193)
(-846, 1000)
(792, 477)
(865, 667)
(136, 0)
(-121, 100)
(552, 607)
(-959, -551)
(548, 270)
(892, -249)
(785, -734)
(233, 627)
(50, -980)
(-828, -236)
(954, -208)
(-335, 998)
(-26, -477)
(-648, 655)
(-540, 515)
(365, 620)
(799, 268)
(-312, 183)
(-85, 788)
(-535, 252)
(921, 109)
(345, 231)
(724, 906)
(739, -239)
(227, 165)
(841, -499)
(849, 408)
(-612, -800)
(-96, 346)
(331, -530)
(-228, -339)
(906, 704)
(436, -40)
(176, -863)
(367, -937)
(814, -35)
(627, 918)
(-812, 191)
(-466, 749)
(-887, 326)
(-765, 347)
(-794, 469)
(635, -670)
(-131, -888)
(793, 470)
(-600, 67)
(710, -259)
(-33, 875)
(928, -929)
(345, -962)
(-384, 221)
(94, -91)
(91, -975)
(-463, 33)
(511, 493)
(-327, 884)
(443, -259)
(202, -423)
(-510, -251)
(-431, 615)
(539, 577)
(165, 628)
(761, 397)
(206, 681)
(-888, 844)
(6, -568)
(-9, 931)
(768, 585)
(-526, -927)
(-660, -23)
(-55, -747)
(-19, -863)
(763, -765)
(174, 863)
(-186, 115)
(975, 560)
(807, -326)
(901, -871)
(126, -478)
(37, -203)
(-463, -228)
(-555, -87)
(-876, 652)
(-836, -554)
(699, 821)
(-345, -266)
(-286, 785)
(72, 614)
(349, 523)
(897, -3)
(-582, -79)
(314, -748)
(345, -874)
(386, -159)
(398, -180)
(-805, 422)
(-256, -830)
(-51, -546)
(989, 449)
(671, -367)
(67, 155)
(499, -193)
(673, 136)
(-331, 320)
(-919, -720)
(970, -173)
(-525, 456)
(-867, 828)
(719, 215)
(828, -308)
(-937, -108)
(584, -422)
(-900, 621)
(829, 576)
(820, 363)
(-127, -342)
(253, 93)
(-10, -617)
(487, 242)
(611, -770)
(30, -653)
(481, -155)
(-972, 177)
(-220, 39)
(-67, -583)
(651, 621)
(-295, -131)
(662, -307)
(-449, -500)
(873, -727)
(2, 324)
(-717, -324)
(732, 628)
(859, 847)
(550, 496)
(-886, -426)
(184, -624)
(325, 332)
(116, -458)
(252, 338)
(587, -947)
(787, -673)
(309, -490)
(889, 198)
(-462, 556)
(815, 591)
(-210, 549)
(-540, -578)
(437, 986)
(696, 910)
(-163, -767)
(792, 217)
(-719, 711)
(-361, -219)
(-788, -800)
(-385, -821)
(-310, 714)
(-745, -368)
(-282, 191)
(-659, 460)
(962, -762)
(578, -227)
(596, -111)
(-778, -254)
(-432, -978)
(855, 197)
(-284, 955)
(688, 437)
(203, -449)
(-319, 904)
(233, -81)
(25, 948)
(-208, 774)
(106, -158)
(-65, 924)
(-380, 420)
(91, -504)
(22, -157)
(772, -729)
(-696, -464)
(-848, -36)
(-566, 724)
(169, 94)
(-385, -799)
(-543, 496)
(-610, 602)
(-888, 980)
(-472, -994)
(264, -732)
(-638, -581)
(697, -108)
(-377, -694)
(-52, -961)
(-484, 271)
(633, -838)
(-905, 969)
(250, 135)
(735, -545)
(988, -731)
(670, -14)
(-846, -327)
(526, -393)
(-720, 678)
(933, -514)
(656, -88)
(794, -575)
(252, 971)
(-555, 351)
(-665, 479)
(269, -330)
(218, 969)
(-387, 477)
(-531, -160)
(865, -157)
(-722, 804)
(-569, 206)
(-646, -59)
(-961, -493)
(721, 838)
(-905, 70)
(-723, 542)
(193, 96)
(-403, 443)
(15, 515)
(-766, 987)
(450, -521)
(364, -18)
(-148, 463)
(475, -696)
(-276, 57)
(-544, -51)
(733, -186)
(-312, 550)
(-175, 771)
(716, 818)
(-256, 712)
(535, 736)
(-151, 990)
(-110, -915)
(629, 944)
(123, -639)
(-811, 227)
(-402, -639)
(-763, 560)
(590, -781)
(-742, 837)
(347, -943)
(260, -658)
(678, -791)
(-129, -722)
(-748, 87)
(-751, -196)
(-725, -254)
(403, 588)
(-459, -913)
(-658, -758)
(369, 433)
(953, -644)
(496, 559)
(327, 794)
(987, -488)
(-782, 633)
(-184, 668)
(-525, -246)
(160, -48)
(113, -443)
(423, -70)
(-41, 412)
(878, -812)
(796, 787)
(484, 971)
(-588, -683)
(-417, -962)
(-881, 326)
(-599, 625)
(516, 945)
(286, 558)
(902, 903)
(12, 743)
(-90, 9)
(-836, -197)
(-892, 498)
(870, -951)
(699, -805)
(996, 633)
(432, 312)
(337, 97)
(-60, -530)
(641, 859)
(892, -62)
(710, -269)
(747, -140)
(-423, 796)
(824, 952)
(-883, -825)
(651, -985)
(376, 238)
(248, -905)
(300, -544)
(-896, -129)
(611, -715)
(303, 32)
(570, 529)
(-418, -156)
(-793, 924)
(148, -729)
(-832, 75)
(-504, 675)
(-552, 980)
(-33, 582)
(-395, 631)
(-554, 408)
(-945, 447)
(497, -118)
(544, 309)
(23, 45)
(543, 316)
(570, 513)
(227, 375)
(264, -795)
(-306, 722)
(-831, 235)
(-925, 676)
(337, 669)
(574, 497)
(469, -240)
(176, -638)
(430, -852)
(780, -348)
(-117, -126)
(-95, -157)
(371, -490)
(662, -359)
(-923, -448)
(-42, -929)
(852, 400)
(968, 150)
(907, 390)
(460, -85)
(-458, 752)
(-460, 571)
(-692, -691)
(-359, 200)
(-887, 499)
(903, 231)
(792, -962)
(-118, 986)
(-681, 211)
(-767, -297)
(184, -988)
(-516, -832)
(-205, -948)
(-91, -399)
(-838, -454)
(323, 633)
(134, -219)
(638, 732)
(-802, 342)
(388, -247)
(-624, 553)
(715, -775)
(-313, 108)
(603, -726)
(230, -865)
(599, 934)
(172, -989)
(279, 406)
(-808, 723)
(323, -93)
(905, 921)
(214, -625)
(936, 816)
(274, 209)
(-402, 591)
(-456, 857)
(442, 932)
(787, 506)
(574, 768)
(-337, 602)
(801, 515)
(276, -272)
(-593, 446)
(360, 626)
(307, 472)
(-337, -504)
(-441, 35)
(145, -669)
(-378, -478)
(419, -874)
(568, -215)
(-576, 665)
(-222, 812)
(190, 262)
(-893, 174)
(755, 246)
(-38, 803)
(-78, 545)
(-599, -819)
(633, -893)
(-390, 240)
(867, -89)
(-755, -819)
(232, 481)
(257, -128)
(751, 471)
(433, -317)
(-360, 117)
(-566, -36)
(-421, -780)
(-708, 247)
(827, -423)
(138, -536)
(-19, -131)
(-802, -133)
(745, 290)
(495, 359)
(-986, 784)
(-285, 830)
(-232, -987)
(884, 162)
(917, -778)
(280, -6)
(319, 922)
(-508, -72)
(-512, 393)
(-493, -990)
(-133, -493)
(-711, 758)
(600, -750)
(485, -83)
(662, 25)
(376, 327)
(85, 586)
(470, -46)
(-510, -311)
(877, -533)
(-768, 965)
(-566, -493)
(-709, 383)
(-875, 676)
(840, -465)
(-382, 467)
(-514, -643)
(-733, 548)
(255, 924)
(-2, -448)
(45, 881)
(381, -964)
(-502, 500)
(-669, 887)
(-724, 502)
(321, 783)
(317, 958)
(-540, -692)
(824, -332)
(333, 784)
(-160, 936)
(419, 523)
(-837, -508)
(-431, -980)
(553, 626)
(-665, 101)
(405, -364)
(232, -391)
(546, -669)
(201, -924)
(315, 93)
(776, 898)
(-616, 349)
(-294, 778)
(-965, -643)
(-632, -376)
(739, -160)
(-454, 372)
(-73, 854)
(-202, 935)
(-696, -988)
(977, 147)
(-899, 552)
(154, 173)
(-976, -342)
(-708, 687)
(-442, -938)
(941, -650)
(184, 583)
(-259, 519)
(867, 781)
(936, 472)
(-462, 398)
(189, -200)
(-268, -313)
(163, 6)
(839, -143)
(-725, -465)
(238, 331)
(-685, 275)
(902, -256)
(103, 734)
(696, -549)
(-1000, -626)
(-540, 949)
(-188, -749)
(395, -596)
(-869, 281)
(669, 481)
(-86, -234)
(631, -14)
(587, -597)
(-170, 314)
(-638, 218)
(901, -791)
(922, -671)
(649, -873)
(-478, -702)
(-74, 969)
(-273, 40)
(610, -314)
(-717, 380)
(-331, 354)
(-230, 802)
(-986, 106)
(-853, -193)
(441, 533)
(630, 696)
(160, 985)
(-4, -189)
(652, -642)
(531, -74)
(981, -287)
(268, 820)
(-165, 183)
(555, 106)
(-421, -474)
(114, -512)
(-662, 173)
(-314, 62)
(-422, -667)
(-286, -107)
(857, 20)
(572, 866)
(198, -831)
(-5, -826)
(652, 590)
(-680, -374)
(797, -961)
(-999, 794)
(610, 499)
(60, -670)
(176, 552)
(-501, -709)
(296, -818)
(736, -79)
(174, 804)
(-320, -565)
(146, -523)
(188, -206)
(-919, -147)
(-768, -114)
(189, -446)
(-112, 704)
(718, 59)
(-728, -923)
(-384, 362)
(-330, 6)
(143, 611)
(-696, -816)
(-660, -457)
(937, 483)
(-689, 299)
(-534, -670)
(538, -891)
(-955, -461)
(682, -645)
(209, 519)
(-96, -490)
(472, 249)
(758, 398)
(286, 753)
(-701, -186)
(-790, -309)
(401, -751)
(-418, -883)
(-446, -219)
(-343, 711)
(2, 44)
(67, -583)
(-577, -22)
(-243, -535)
(940, 172)
(940, 121)
(839, -580)
(396, 710)
(-476, 787)
(104, 644)
(-596, 799)
(-584, 614)
(620, -500)
(502, 458)
(386, -100)
(-431, -730)
(-284, -480)
(17, 139)
(207, -25)
(-861, -329)
(-563, 103)
(-305, 903)
(-68, -384)
(-798, 753)
(963, 381)
(-530, 794)
(-417, -1)
(823, -857)
(-540, -724)
(763, 658)
(-786, 41)
(152, 198)
(-221, -929)
(-131, 709)
(-431, -963)
(-900, 292)
(832, 340)
(445, 358)
(994, 338)
(-818, 905)
(284, -859)
(648, -428)
(-731, -507)
(-836, -489)
(515, -346)
(-893, 707)
(419, -248)
(254, -126)
(567, -187)
(-228, 626)
(-378, 904)
(-34, -390)
(69, -848)
(-522, 54)
(341, -450)
(-855, 293)
(926, -741)
(-123, -266)
(-223, -289)
(-145, -72)
(145, 75)
(475, -261)
(800, -593)
(614, -441)
(-495, -34)
(-670, 671)
(331, -362)
(-163, -716)
(318, -344)
(401, 820)
(-801, -765)
(-580, -674)
(593, -315)
(-187, 886)
(59, 611)
(-311, -539)
(-516, -884)
(805, -9)
(168, 25)
(-604, 7)
(57, 873)
(522, 622)
(305, 280)
(-697, 89)
(351, 939)
(205, -382)
(-839, 749)
(63, -99)
(823, -37)
(-261, -668)
(-348, 69)
(-144, -127)
(-233, -815)
(328, 183)
(7, -352)
(-822, -507)
(-838, 44)
(-808, 452)
(696, -823)
(883, 903)
(-997, -918)
(-345, 276)
(145, 671)
(-101, -574)
(-435, -1)
(-823, 184)
(-361, -831)
(243, 653)
(-776, -751)
(375, 749)
(979, 0)
(-643, -536)
(500, 311)
(-472, -958)
(-184, 957)
(-174, 763)
(936, -306)
(-669, -296)
(-113, -780)
(-523, 309)
(-3, -893)
(-291, 898)
(-269, 737)
(-505, 778)
(-235, 139)
(-477, -923)
(621, 663)
(44, 81)
(921, 106)
(955, 980)
(899, -940)
(-490, -131)
(-420, -70)
(-411, 941)
(359, 511)
(435, 656)
(-105, -267)
(-327, 838)
(218, 71)
(-69, 57)
(-51, 551)
(-172, -359)
(-761, 217)
(-892, -118)
(361, 105)
(-25, -502)
(456, -428)
(-489, -98)
(-86, -650)
(761, -57)
(88, -888)
(-415, 628)
(685, -802)
(-694, 987)
(24, 622)
(-482, 682)
(405, -664)
(-750, 590)
(431, 592)
(-457, 889)
(378, -952)
(0, -487)
